lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
-6.399305,-10.119845,4.031607,-0.3496337,-0.7207234,0.039857782
-0.3592225,-3.9335012,1.4365909,-1.0673792,0.3445942,0.053296424
1.1659029,-5.6213384,-0.14356937,-1.2408599,1.4899328,-0.3242072
-4.814658,-16.485651,-8.664112,-1.10403,1.157021,-0.84648156
-8.23819,-19.794327,-2.7652056,-0.2189124,-0.42140827,-0.30343837
-3.1316066,-6.372984,-0.18903299,-0.76623154,3.5558946,-0.17088452
-0.3687938,-2.1379871,-4.8768716,-0.24823305,2.8638046,-0.16233265
-0.30179477,-3.2656047,-6.2844496,-0.44064993,-0.87778753,-0.5105156
-5.4777694,-9.413663,-4.182355,0.070018366,-3.0120878,-0.60458606
-8.183154,-11.776576,-2.612065,-0.30504185,-1.359746,0.3361187
-6.006882,-9.3562355,-1.2568301,-0.9012288,1.3469945,0.6378772
-3.6894333,-7.3115687,-0.4429713,-1.0331718,3.697611,0.4717268
-2.9542387,-7.0675006,-0.9840483,-0.6556682,2.9291654,-0.020616096
-4.5559344,-7.9100733,-1.1132607,0.19279866,1.0061418,-0.16721943
-5.4777694,-7.780861,-2.0494525,0.45553935,0.44110808,-0.30038413
-5.3964133,-7.225427,-2.0733807,-0.27694288,1.6053829,-0.28083703
-5.3123655,-8.774481,-1.879263,-0.5939726,1.8240663,-0.35230616
-5.8630137,-9.772587,-1.2568301,-0.46386215,1.29324,-0.42927292
-6.875776,-8.286046,-1.0845468,0.060855657,0.6677324,-0.55632913
-7.656434,-8.2812605,-1.4772689,0.47814068,0.33115557,-0.404839
-7.2637124,-8.803194,-1.2544373,0.2410556,0.657348,-0.17027368
-6.7011,-8.953942,2.8585258,0.5764871,0.401403,-0.08719844
-9.35145,-10.08156,2.571387,1.7578657,-1.0824213,0.158973
-9.408877,-9.408877,-2.1547368,2.2862487,-2.6889496,0.68674505
-5.721837,-10.028918,-5.331807,1.8030684,-4.4592614,1.2597961
-4.929514,-16.51915,-3.1698918,1.3198882,-3.2179434,0.8431983
-1.3238292,-18.326927,-2.1714866,1.5953803,0.8509866,0.49371728
-0.22253251,-11.271391,-1.4365909,1.8830894,-0.9150492,0.7448519
-2.42034,-8.132606,-5.293223,1.0224056,-1.8227682,0.33550787
-6.3107705,-4.2831526,-1.9223338,0.56549186,-1.6315731,0.51876205
-6.023632,-3.7253258,-3.2321053,0.5703786,-1.284001,0.7515712
-0.392722,-4.7859445,-3.3517463,-0.46264043,-1.1300675,0.40270105
1.7835501,-4.3764725,-2.4011974,-0.58786416,-0.9889617,0.29152685
2.571387,-4.3118663,-2.1858435,-0.7839461,-0.6443675,0.17302248
1.570589,-5.762515,-0.38315073,-1.4546564,0.30427828,0.20661908
-0.6726823,-8.132606,3.4426737,-1.5969838,0.006795676,0.06490252
-9.274879,-14.017454,18.903896,-0.45531029,-0.8845068,0.2921377
-15.834504,-13.715659,8.958728,-0.21280392,1.1814549,1.2536876
-7.0603223,-10.019346,4.2448673,-0.46386215,-1.0818105,-0.12995775
-3.0020952,-7.19432,1.5394822,-0.7527929,-0.22960222,-0.12323844
-0.9457632,-5.831907,1.0486546,-1.0105704,0.22547899,-0.16050012
0.0047856453,-6.1456656,1.5993029,-1.188327,0.61275613,-0.21486552
-2.2528424,-10.428819,-3.6894333,-1.5297906,1.5284162,-0.48791423
-5.022834,-14.391033,-6.143273,-1.6037031,0.9957574,-0.5080722
-8.762517,-20.898016,-1.2209377,-0.9690328,0.006795676,-0.31748787
-7.2900333,-11.35514,2.12363,-0.76928574,2.8521986,-0.004123219
-2.8322048,-5.5782676,-1.730908,0.006490252,2.8473117,0.31840414
-0.069391854,-3.6293137,-4.057928,0.5105156,2.438044,0.31840414
1.2855439,-3.9311085,-7.132107,-0.1376697,1.5045931,-0.21364383
-0.15792629,-4.8625145,-6.6245294,-0.5377747,-0.29618457,-0.4304946
-2.7005994,-7.218249,-4.5535417,-0.3227564,-1.835596,-0.44271156
-4.6229334,-9.404092,-4.874479,-0.13461547,-2.3939104,-0.44820917
-7.8813596,-11.2139635,-3.6894333,-0.37590012,-1.7372496,-0.06704049
-6.971489,-9.535697,-2.2241287,-0.9574267,0.6658999,0.46500748
-5.0802617,-7.84786,-0.95054877,-1.3685269,2.154,0.34039465
-3.1986058,-6.430412,0.72293156,-1.4619865,3.3732512,0.12171131
-3.4402807,-7.0411797,2.0087745,-1.1913812,4.2437086,-0.042606596
-4.3669014,-8.839087,0.11485548,-0.22196662,2.7642365,-0.059099473
-4.601398,-8.748159,-1.5945172,0.66689247,0.52845925,-0.17821468
-4.4051867,-8.108678,-2.015953,0.8556443,-0.0884965,-0.27228516
-4.5128636,-7.953144,-2.1020947,0.34925193,0.8943567,-0.39140037
-5.8008003,-8.961121,-2.0063818,-0.20058697,1.8668256,-0.44026816
-6.524031,-8.774481,-1.2376875,-0.3032093,2.1601086,-0.44393325
-7.5532436,-8.62822,-1.2137593,-0.1944785,1.9597508,-0.42072105
-8.274081,-7.8909307,-1.7739788,0.38407022,0.5070796,-0.27900448
-8.479864,-7.986644,-1.9776679,0.6216898,-0.2228829,-0.32359633
-8.197512,-9.270094,-1.4796617,0.25754848,-0.24304086,-0.16477604
-7.615756,-9.4686985,0.6200402,0.27839363,0.10330954,-0.18065807
-7.2397842,-10.93849,3.399603,0.87458056,-0.18989713,0.10094251
-7.004988,-12.784553,5.2549376,1.9667754,-1.2870551,0.46500748
-5.6596236,-9.662517,0.32093734,2.7413297,-2.2900665,0.5328115
-5.549554,-9.483055,-3.8377883,2.71262,-3.2881908,0.7601231
-4.2161536,-12.013465,-5.523233,1.6228684,-2.303505,0.788222
-4.223332,-15.674185,-3.3110683,1.240478,-1.0757021,0.6757498
-1.623231,-17.8696,0.31136605,1.9374548,0.921234,0.79371965
-1.1491531,-13.749458,-1.9680966,2.4181917,0.721487,0.9531508
-1.6710875,-9.851849,-2.7101707,1.9466175,-0.7286644,0.530979
-3.626921,-7.7210402,-6.617351,0.44087902,-1.5387243,0.3465031
-5.2884374,-4.939085,-3.0957143,0.09261972,-1.7128158,0.41736138
-6.686743,-3.4977086,-1.2281163,0.36391225,-1.3249277,0.62016267
-6.131309,-4.354937,-2.7436702,0.22578442,-1.3340905,0.91405654
-2.5331018,-5.346164,-3.3469608,-0.3111503,-1.9412726,0.83647895
0.20578274,-5.640481,-3.3349965,-0.7369109,-2.511193,0.3422272
0.90029955,-5.9207406,-2.248057,-0.8499176,-2.743315,0.017256435
-0.1268196,-6.0810595,2.219343,-0.68804306,-2.0506144,0.14309096
-0.48364928,-6.2724853,3.8617167,-0.45836452,-0.710339,0.3605526
-1.3429717,-6.863812,3.9574296,-0.46630552,0.24319357,0.46378577
-2.1547368,-7.606185,3.0786655,-0.7369109,0.7062158,0.2713689
-2.9207392,-8.458329,3.6511483,-0.9097806,0.29694813,-0.012064233
-4.7210393,-10.419247,5.681159,-0.6300126,-0.7286644,-0.09147438
-6.6125655,-12.272189,6.399305,-0.57381463,-1.1648858,0.09605573
-8.216654,-11.362318,5.61416,-0.5774797,-1.1813786,0.3324536
-5.2334023,-8.180761,4.3908296,-0.6898756,-0.7671478,0.1681357
-2.4586253,-4.9438705,0.57936215,-1.0374477,-0.32794863,0.1137703
0,-4.342973,2.0685952,-1.628137,0.72637373,-0.009009997
-0.79710907,-6.9020967,2.5088747,-1.4192272,2.3183181,-0.17882554
-6.224629,-15.461224,-7.5436726,-1.6635661,2.822878,0.3965926
-12.51865,-29.028528,0.6511469,-1.0172898,0.2138729,0.37887803
-8.71466,-15.437295,4.0651064,-0.72652644,3.1997707,0.2585411
-2.379662,-7.4455667,-1.3405789,3.82E-04,4.3115125,0.3025221
0.55782676,-3.5838501,-5.6644096,1.0187405,2.2572334,-0.20875706
1.556232,-2.4634109,-9.526126,0.500742,0.2902288,-0.6027535
-0.0071784677,-2.0638096,-7.4455667,-0.7540146,-2.8202817,-0.8183826
-1.989632,-4.4147577,-4.5894337,-1.0918131,-3.3456104,-0.5856498
-6.0858455,-9.380164,-3.1028929,-0.91527826,-2.4171226,0.0025961008
-7.32114,-11.72154,-1.5155541,-0.66177666,-0.5020401,0.74668443
-5.53759,-10.339985,-1.3740784,-0.7075902,2.1594977,0.35994175
-4.2352962,-8.18794,-1.4964114,-0.9207759,3.241919,0.2041757
-3.4450665,-6.650851,-1.7333009,-1.0423344,3.202214,0.0801737
-4.9869413,-8.024929,-1.230509,-0.66910684,1.8674364,-0.08842014
-6.3346987,-8.886943,-0.5482555,-0.2476222,1.1729031,-0.060932014
-5.6069818,-8.147262,0.02632105,-0.3264215,1.7697009,-0.2325801
-5.3147583,-8.223832,-0.39750767,-0.29771167,1.8833948,-0.23807772
-3.7947176,-9.332308,1.6208383,-0.12300937,1.8649931,-0.27106348
-6.4208403,-8.479864,-1.8960128,1.0975398,0.54311955,-0.67849857
-8.451151,-7.349854,-3.4163525,0.9820897,-0.45989162,-0.4262187
-10.869098,-8.343473,-3.1722846,-0.003283304,0.24441525,-0.2081462
-10.806885,-9.502198,4.084249,-0.11018158,1.4392325,0.24143738
-10.670493,-12.422937,1.2568301,2.8176856,-2.400019,1.2396382
-4.778766,-9.430413,-4.1057844,2.3430574,-4.3639693,1.3862416
-3.0619156,-14.575281,-5.18076,0.6485671,-2.9455054,0.77050745
-3.8521454,-18.17588,-0.6942177,1.340657,-0.38536826,0.5474719
-3.2440693,-16.071692,-0.6559325,2.613052,0.95483065,1.0527189
-2.0805593,-8.836694,-4.80748,1.6741797,-1.9095086,0.54625016
-3.571886,-7.266105,-5.721837,-0.3343625,-2.287012,0.42224815
-5.575875,-3.7636108,-1.2017952,0.33153734,-1.6505092,0.8395332
-1.852942,-3.4570305,-3.6631124,0.10850175,-1.627908,0.7081247
1.1994023,-3.4570305,-2.949453,-0.6440621,-0.7879166,0.53464407
3.0738797,-3.4450665,-3.7995033,-1.496194,-0.49348822,0.13270657
1.2065809,-7.7880397,1.6639091,-1.9146243,-0.67979664,-0.30160582
-13.306487,-16.51915,19.49283,-0.2916032,-1.1648858,0.36421767
-10.534102,-11.671291,7.079465,-0.5609869,-0.2876327,0.7711183
-3.275176,-8.551649,1.6328024,-0.86030203,-0.50387263,0.037414394
-1.1539388,-8.592327,3.0068808,-1.0172898,0.6622348,-0.17638214
-3.9957147,-13.684553,-4.5391846,-1.0154572,2.5119567,-0.2509055
-8.324331,-18.223738,1.1012967,-0.59580517,0.93039674,-0.32909396
-1.8218354,-5.022834,-2.353341,0.14759597,2.9835308,0.081395395
-0.16271193,-3.9885364,-7.045965,-0.030160584,2.0752008,-0.15500249
-1.5897316,-5.556732,-5.9733825,-0.37101334,-0.9303204,-0.45431766
-5.9135623,-9.040084,-4.817051,-0.21341476,-2.2864013,-0.5905366
-8.980264,-10.936097,-2.679064,-0.73141325,-1.1209047,0.06123744
-6.492924,-9.135797,0.06699903,-1.6006489,1.6102698,0.51021016
-3.8353956,-6.6963143,1.1659029,-1.731981,4.840583,0.16447063
-3.682255,-7.7210402,-0.3065804,0.06452074,2.1961486,0.022143213
-4.3118663,-8.472686,-1.9103698,0.9423846,0.32321456,0.017256435
-4.6468616,-8.393723,-2.6192434,0.47203222,0.5736619,-0.18249062
-5.183153,-8.412866,-1.8960128,-0.38750622,2.19004,-0.388957
-7.52453,-8.597113,-0.57936215,-0.34291437,2.3488605,-0.5593834
-8.029715,-7.835896,-1.8984057,0.2526617,1.1777899,-0.33153734
-7.9890366,-8.592327,-2.0255244,0.4262187,-0.5924455,-0.2881672
-8.398508,-9.870992,0.77318084,0.10544751,-0.43423605,0.07162184
-11.386247,-12.4014015,4.733003,1.7914623,-0.22960222,0.6097783
-8.604291,-9.490233,-2.2265215,2.8476171,-2.1355221,1.1797751
-4.989334,-10.857134,-4.153641,2.188513,-4.17705,1.4100646
-2.9997022,-14.620745,-3.8377883,0.7243121,-3.2026722,0.65498096
-2.0949163,-16.847265,-1.244866,2.1298716,1.013472,0.33795124
-1.0797613,-10.94836,-4.88405,2.31618,-1.072037,0.73507833
-2.7675984,-7.4359956,-3.7731822,0.58870405,-2.2094345,0.12293301
-6.1241302,-4.778766,-1.4102699,0.8953494,-0.72255594,0.29519194
-2.6048865,-3.8784664,-3.3804603,0.49463356,-1.0702044,0.714844
-0.17467605,-3.885645,-3.5671003,-0.2836622,-0.5191438,0.50715595
1.7907287,-3.394817,-2.9542387,-0.7295807,-0.2717507,0.25487602
1.7428722,-4.194319,-2.7221348,-1.5047458,0.23280916,-0.0010689828
-1.8768703,-8.800801,3.2943187,-2.1155932,0.03917058,-0.45676103
-21.379272,-16.825731,13.316058,0.12438377,1.1350305,1.2060416
-6.492924,-8.661719,2.9063823,-0.6239041,-1.09586,-0.09330692
-0.7516454,-5.843871,2.7173493,-1.1467894,0.7941778,-0.13362284
0.64636123,-8.412866,-1.5729818,-1.1186904,1.9896822,-0.25151637
-4.9342995,-17.52234,-7.1273212,-1.1596172,0.96216077,-0.54960984
-7.0986075,-15.71247,-0.26799613,-0.2848839,0.47592637,-0.19165333
-0.68464637,-3.1770704,-2.7939196,-0.18042901,3.233978,-0.11529742
-0.05742774,-2.6024938,-5.506483,-0.49868044,1.9915148,-0.42438614
-1.5275182,-4.9845486,-3.9813578,-0.51944923,-0.43057096,-0.38590276
-5.628517,-9.875777,-3.3278182,0.22028679,-1.6389031,-0.30221668
-7.998608,-10.191629,-3.126821,0.06696413,-1.0585983,-0.13667707
-7.7593255,-8.896515,-2.3581266,-0.7320241,0.8540408,0.25426516
-4.4841495,-6.279664,-0.66071814,-1.2152042,3.0152948,0.15530792
-4.2927237,-6.96431,-1.0175478,-0.8352573,2.886406,0.03130592
-4.8625145,-8.558827,-1.3884354,-0.16943376,1.5485742,-0.09208523
-4.314259,-8.939586,-1.2640085,-0.31970218,1.5381898,-0.2417428
-4.6971107,-8.961121,0.37836507,-0.596416,2.0684814,-0.34436515
-6.389734,-8.463115,0.98644114,0.20257223,1.7055619,-0.536782
-7.7090764,-8.487042,-2.9207392,1.1201411,-0.05062397,-0.48791423
-8.750552,-8.575577,-2.9446673,0.42682952,-0.10315683,-0.25518143
-8.470293,-9.380164,1.1778669,-0.268391,0.8265527,0.034971006
-8.724232,-11.02493,8.489435,2.148808,-0.24243,0.46867257
-9.056833,-9.643374,-3.8258243,3.354086,-2.5631151,1.0985324
-6.9355965,-12.334402,-6.5312095,1.9796033,-4.0903096,1.4754252
-4.7282176,-16.031013,-3.5001013,0.95276904,-2.7836308,1.3618076
-0.21296121,-17.220846,-3.2105699,1.7096088,2.4496503,0.44362783
-0.11724831,-9.44477,-2.1140587,1.4292299,-3.0310242,0.8114342
-4.508078,-6.265307,-4.5415773,0.6571189,-1.227803,0.2585411
-7.4599237,-4.002893,-3.49053,0.6381827,-1.4593141,0.960481
-3.5527434,-3.098107,-3.7803607,0.17141901,-1.7531316,0.8315922
-0.5027919,-5.0084767,-3.5742788,-0.73568916,-1.6065283,0.31229568
2.501696,-3.8952162,-2.2671995,-0.8511393,-1.2785033,0.07406523
2.7939196,-3.409174,-1.3884354,-1.4051777,0.77829576,0.17913096
-1.4916258,-8.82473,4.2014976,-1.884082,0.51563144,-0.100026235
-22.375284,-17.958134,8.570791,-0.25983915,1.2999593,1.4705384
-6.643672,-8.683254,1.6567305,-1.0026294,-1.2540694,-0.3852919
-2.2337,-9.894919,5.3075795,-0.7619556,0.45760095,-0.5349495
-3.9047875,-16.181763,-6.411269,-0.85969114,2.1564436,-0.16966283
-6.873383,-14.939289,2.9422746,-0.78638947,0.68056023,-0.047493376
0.016749758,-3.9550366,-3.5048869,0.4732539,2.494853,-0.14522894
0.97926265,-2.329413,-5.8893347,0.43232715,2.3439736,-0.40911496
-0.70378894,-4.3645086,-6.2676997,-0.04359922,0.004963134,-0.5520532
-5.300401,-9.052048,-3.5958142,0.15126105,-2.2069912,-0.40544987
-10.304092,-10.730314,-1.0438689,-0.340471,-0.38109234,-0.022448637
-6.9738817,-8.680861,-3.7995033,-2.039848,2.1533892,0.3892624
-3.6894333,-7.1919274,-1.5442679,-1.6849458,1.3109546,0.23288552
-1.6615162,-5.6213384,-2.0494525,-1.4033452,2.8216562,-0.20020519
-3.6245282,-6.562316,-1.7021942,-1.0374477,2.3439736,-0.40117395
-6.8422766,-11.29532,3.7229328,-0.6746044,2.2926624,-0.17454961
-6.4570317,-9.995419,2.894418,0.797003,1.8919467,-0.1641652
-4.74736,-8.841479,-2.4825535,1.2465866,0.9261208,-0.3694099
-7.2230344,-9.4280205,-3.670291,1.1971079,0.22608984,-0.5483881
-9.942777,-8.59472,-4.0148573,0.58381724,0.08681667,-0.54105794
-12.906587,-7.852646,3.3373895,-0.45897534,0.585268,-0.28389126
-10.950753,-12.499507,3.0116663,2.4114723,-3.1287596,1.080207
-5.331807,-10.249058,-4.2257247,2.6344316,-3.8716264,1.364251
-2.679064,-13.842778,-5.077869,1.3931899,-2.3377125,0.9788064
-0.14596218,-18.7696,-1.1300105,1.3040062,0.10941801,0.6641437
-1.5921243,-11.534901,-3.638885,2.096275,-0.73904884,1.1272422
-3.6197424,-7.187142,-5.8343,0.7542437,-1.4929107,0.31779328
-7.0148587,-4.1344986,-1.9390837,0.308936,-1.6724998,0.69774026
-4.989334,-4.213761,-3.4211383,0.20501561,-1.4611466,0.9726979
-0.33290145,-4.8242297,-3.571886,-0.5512133,-1.6969336,0.414918
1.2137593,-4.395615,-2.353341,-0.95009655,-1.5998089,0.2365506
2.487339,-5.738587,0.46929234,-1.5633872,-0.1220931,-0.012064233
-5.372485,-11.5468645,11.690434,-1.0539405,-1.0671501,0.015423893
-12.564114,-15.875182,8.848659,-0.10773818,1.3476055,0.6177193
-4.814658,-7.4455667,1.8505492,-1.0716552,-0.30656898,-0.035276428
-2.312663,-8.779266,1.6567305,-1.4418286,0.6170321,-0.24113196
-3.950251,-14.570496,-4.5966125,-1.0490538,1.3744826,0.066124216
-5.982954,-18.877577,-4.3070807,-0.6159631,0.61031276,-0.42072105
-2.2791636,-4.587041,-1.2807583,-0.36734828,3.1087544,0.11804623
1.0127622,-1.8361923,-4.6636114,-0.27449948,3.138075,-0.3773509
-0.13399807,-3.8138602,-5.386842,-0.48096585,1.2291011,-0.39078954
-4.182355,-8.882157,-3.1507492,0.19646375,-1.7653486,-0.42194274
-8.606684,-11.314462,-3.263212,0.35597125,-1.9938054,-0.1757713
-9.698409,-8.997013,-0.6559325,-0.7534037,0.30549997,-0.049325917
-7.0579295,-7.1632137,-0.33290145,-1.6825024,3.6090384,0.23044212
-4.031607,-5.556732,-1.015155,-1.1742775,2.7239206,0.16630317
-3.5144582,-7.079465,-0.023928227,-0.7387434,2.1161277,-0.06826218
-4.45065,-9.267701,-1.378864,-0.2500656,1.2920183,-0.21547636
-4.2014976,-9.882956,-0.51475596,-0.41743773,1.0482903,-0.32542887
-6.346663,-9.983455,1.1324034,-0.436374,1.5149776,-0.70232165
-7.9746795,-9.265308,-1.5945172,0.6998783,0.18699561,-0.70171076
-8.6090765,-9.760623,-2.94706,0.6308525,-0.46905434,-0.41827765
-9.006584,-9.993026,-0.1363909,0.04924956,0.04161397,-0.008399149
-11.402996,-10.7351,5.8749776,1.54468,-0.49348822,0.2921377
-8.556435,-8.33151,-2.5136602,3.0602684,-2.574721,1.1235771
-4.7979083,-11.333605,-5.671588,2.3693237,-3.4018085,1.3819655
-4.2257247,-15.760326,-4.5822554,1.1512944,-2.4403348,0.932382
-1.625624,-15.755541,-3.354139,1.3052279,0.4209501,0.5865661
-2.0638096,-10.332807,-1.8218354,1.2716312,-1.7720679,0.9598701
-4.814658,-6.8518476,-2.4514468,0.60458606,-1.8814095,0.5193729
-6.468996,-4.290331,-3.7588253,0.82326937,-1.2992721,1.2591853
-0.92183495,-3.4857445,-3.5647075,0.17080817,-1.7067072,0.6097783
1.5394822,-3.437888,-2.6647072,-0.64894885,-0.8991672,0.26892552
4.3118663,-3.2536407,-2.0542383,-0.9177216,-0.3548259,-0.12690352
0.22971097,-8.164012,3.8665023,-1.4015126,-0.16485241,-0.4732539
-21.949062,-18.496819,16.191334,0.53739285,1.2113864,1.004462
-8.712267,-10.940883,4.8601217,-0.61290884,-0.7579851,-0.21914145
-1.9704895,-7.2493553,2.42034,-1.3447039,1.0085852,-0.2948865
-1.6016957,-9.209974,0.03589234,-1.2182585,1.7874154,-0.34131092
-3.3732817,-12.703197,-5.2956157,-1.4009018,2.0373282,-0.33520243
-7.3402824,-12.822838,-0.37597227,-0.40460995,0.23769593,-0.30282754
-2.408376,-4.57747,-1.7955143,-0.03077143,1.357379,0.016034741
-0.30179477,-3.2823544,-4.570291,-0.30015507,1.341497,-0.4616478
-2.1667008,-6.559923,-4.56072,-0.816321,0.21814883,-0.47081053
-5.8510494,-9.557233,-4.4458647,-0.60496783,-2.1007037,-0.47264308
-8.882157,-9.796515,-1.1036894,-0.65688986,-1.3298144,0.25426516
-7.2900333,-7.637292,1.1060823,-1.9134027,4.9822993,0.39414918
-2.6024938,-6.3394847,2.1858435,-1.0062945,3.6933353,0.46073154
-2.7580273,-7.2637124,-1.6806588,0.6436803,1.2126082,0.027029991
-4.9989057,-9.576375,-2.9111679,0.33642414,0.5968741,-0.3981197
-6.0523458,-10.103095,-1.9271195,-0.2732778,1.1087642,-0.41949937
-8.0201435,-9.114262,1.3836497,-0.6165739,2.7330832,-0.5972559
-8.036893,-10.227522,-0.7755736,1.3137797,0.27679017,-0.34741938
-8.774481,-11.084751,-2.7125635,0.94910395,-0.06345176,-0.15316994
-10.689636,-8.666505,3.4666018,0.89657104,0.016569233,-0.052991
-11.89861,-8.810373,3.8330028,2.224553,-1.4275501,0.7424085
-7.045965,-10.241879,-3.2129626,2.6136627,-3.7134168,1.3031663
-2.975774,-13.653446,-5.2022953,1.396855,-3.056069,0.9128349
-2.5761726,-17.211275,-3.2249267,1.4145695,-0.6400916,0.6775823
-0.51475596,-13.648661,-3.1052856,2.1213198,0.1466797,1.0527189
-0.6726823,-8.388937,-3.9981074,1.4884821,-1.5998089,0.7160657
-5.259723,-5.1233325,-3.7636108,0.3077143,-1.0463814,0.6775823
-6.765706,-2.003989,-3.301497,0.6503996,-1.0928057,1.128464
-1.3477573,-3.7133617,-3.8784664,-0.48951772,-1.4293826,0.5053234
0.6559325,-3.0403802,-3.19382,-0.98980165,-1.5014626,0.31962582
3.4881372,-2.8130622,-3.2919257,-1.6379106,-1.0451597,-0.21120045
1.2711871,-7.1488566,2.0087745,-2.1778996,-0.3536042,-0.47203222
-16.13869,-18.779171,25.42045,0.10056073,-0.43851197,0.37643462
-7.455138,-11.359925,4.3334017,-0.5951943,-0.75859594,-0.059099473
-2.2743778,-7.153642,2.2289143,-1.3428713,0.12957597,-0.22830416
-2.638386,-14.417355,-3.7420754,-1.0869263,2.7080386,-0.072538115
-5.6093745,-20.23969,-4.9079785,-0.40094486,1.0745567,-0.6100837
-0.16510476,-4.486542,-1.1276177,0.35719293,1.1997803,-0.24968381
0.7109674,-1.4318053,-6.4737816,0.13965495,2.4582021,-0.9124531
-2.379662,-4.5224347,-6.212665,-0.41010758,-0.19783816,-0.6180247
-6.9212394,-10.253843,-5.8654065,-0.11140327,-2.9803238,-0.5740437
-10.251451,-10.703993,-0.6774679,-1.1700016,-1.1349542,0.35994175
-6.155237,-7.821539,1.3980067,-2.422315,4.225994,0.38193226
-3.1172497,-6.329913,3.7229328,-1.7075472,4.635949,0.35505497
-3.8114674,-8.23819,0.7588239,0.7237013,2.5089023,0.046577103
-4.546363,-9.212367,-2.65035,0.7939487,0.26457322,-0.07009472
-4.2329035,-8.094321,-2.597708,-0.28671643,0.6017609,-0.5166241
-5.4586267,-8.570791,-1.5203397,-0.75767964,1.5430765,-0.68277454
-8.448758,-8.539685,0.5075775,-0.43454146,2.0910828,-0.73347485
-9.195618,-8.012965,-2.1332014,0.9032904,-0.5716767,-0.27106348
-10.524531,-10.680065,-1.1443675,0.12682717,-0.7811973,0.17424418
-11.405389,-12.327224,7.603792,1.3931899,-0.9126058,0.56946236
-7.9340014,-9.530911,-2.5064816,2.9233623,-2.899081,1.3300436
-3.5336008,-12.434901,-5.2812586,2.1115463,-4.5869284,1.3453147
-2.2217357,-17.790636,-2.7412775,1.264912,-1.1007468,0.6140542
0.10767702,-14.62553,-2.7819555,2.3632154,0.7825717,0.7105681
-1.448555,-8.690433,-4.0244284,1.4952013,-2.1532366,0.4576773
-7.6683984,-3.2321053,-1.6639091,0.8360972,-0.9932376,0.7717292
-2.65035,-2.4538395,-3.083451,0.43538138,-1.0873082,0.49310645
-1.2376875,-3.2799616,-3.4187453,-0.53227705,-1.4263283,-0.015729317
0.60329044,-2.719742,-2.626422,-1.0026294,-1.3499725,-0.11102149
1.3046865,-4.99412,-0.72771716,-1.9873152,-0.8325848,-0.2832804
-2.1092732,-11.012966,6.399305,-1.94028,-0.6523085,-0.07131642
-16.91905,-20.41676,14.560924,0.07368345,0.9481113,1.1693907
-5.6668024,-10.419247,3.9693937,-0.8535827,-1.139841,0.0013744063
-1.3286148,-7.0818577,2.3222344,-1.3526449,0.53517854,-0.053601846
-0.1363909,-8.003393,1.6519449,-1.0704335,1.8436134,0.12476555
-2.923132,-13.72523,-6.0379887,-1.0514972,1.8399483,0.08078455
-5.7601223,-15.247963,-2.7843482,0.3461977,0.60115004,-0.17454961
-2.164308,-3.7277186,-3.9861434,0.28511295,3.2730722,-0.1861557
-1.0534402,-2.559423,-6.356234,-0.30137676,1.7116704,-0.42866206
-3.098107,-6.401698,-4.2520456,-0.47424653,-0.9107733,-0.42133188
-7.8000035,-10.055239,-3.0957143,-0.14133479,-2.3652005,-0.24662958
-8.470293,-8.549256,0.72771716,-1.224367,0.9273425,0.46439663
-5.628517,-7.9052877,-0.4334,-2.0551193,4.12215,0.5279247
-1.9175483,-6.815955,1.8433708,-0.964146,3.2797916,0.3538333
-2.7963123,-8.134998,-0.44057846,0.4421007,1.4502277,0.042301174
-4.7569313,-8.812766,-2.652743,0.43599224,0.5565582,-0.33398074
-5.0491548,-8.329117,-2.1260228,-0.25922832,0.8485432,-0.5752654
-7.050751,-9.449555,-0.86201435,-0.62268245,2.0037317,-0.58381724
-8.056036,-8.76491,-0.21535404,-0.005726693,1.8564411,-0.3309265
-8.970692,-9.380164,-1.0223335,0.9472714,-0.41652146,-0.140953
-8.159226,-10.289736,2.3509483,0.6033644,0.36475217,0.0013744063
-11.467603,-11.886645,6.2270217,2.4872174,-0.51975465,0.5114319
-8.1230345,-8.3530445,-4.9319067,3.173886,-3.509394,1.4045669
-5.262116,-12.303296,-6.3801622,1.4719892,-3.4898467,1.7527498
-2.6623142,-16.373188,-3.2033913,0.66383827,-2.8654845,1.2005439
-1.8625133,-16.74916,-1.637588,1.7462596,1.1625187,0.5554129
-1.7572291,-10.088738,-2.3222344,1.72488,-1.0488248,1.0508864
-3.7923248,-6.6532435,-5.0826545,0.30221668,-2.2729626,0.6891884
-7.2900333,-2.9829526,-3.1196425,0.45676103,-1.6376815,0.9494857
-2.6575286,-3.7277186,-3.5838501,-8.40E-04,-2.1886656,0.8383115
-0.7468598,-4.666004,-3.868895,-0.78089184,-2.0945952,0.4356868
2.5402803,-4.3764725,-2.6192434,-1.1809968,-1.7903934,0.10827268
4.1201415,-5.118547,-0.6966105,-1.4833663,-0.3713188,-0.28511295
1.8577276,-8.601898,3.330211,-1.5065784,0.28717458,-0.29061058
-13.081263,-18.384356,17.120346,-0.27388865,-0.5331933,0.30740887
-9.135797,-12.928122,9.008977,-0.44126078,0.7660788,0.87251896
-4.668397,-7.2158556,2.1284158,-0.8975637,0.004963134,0.07162184
