bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
-5.715855,6.029913,-6.2087765,-0.66923267,-1.8459157,-0.19307348
-3.2629128,-15.994225,4.9136615,0.16045073,-0.6861432,-0.047269717
-0.055334024,-38.31567,-16.463816,-1.7800044,1.4821386,-0.74579626
-0.7498508,-1.9471594,19.394426,-0.6511237,0.6067834,-0.9652343
-10.621739,5.7352967,-7.966903,0.504521,-1.3176932,0.27336544
0.29910284,-8.36471,9.9682,1.8303367,2.4130192,0.669499
-0.80518484,-20.718254,0.46031925,1.8921201,2.8453705,0.7312825
3.6792638,-16.169199,0.6017949,2.0444484,0.37669304,0.25738692
-1.4973087,-8.479566,-2.1460629,2.1286018,0.50665146,0.24779983
-3.5958142,-6.8650084,-0.009272188,2.1882548,0.88574123,0.5480624
-2.6449664,-8.879765,0.11066805,2.4416473,0.35432315,0.83674055
-0.68524456,-9.279665,-0.40677986,2.2638865,0.088148035,0.8633714
0.57009,-8.606684,-0.5841478,2.0859926,-0.22716095,0.7834789
-0.40498522,-7.7201433,-1.8873389,1.9496428,0.005059857,0.6098459
-1.2170494,-7.9238324,-2.2274187,1.8718808,0.57482636,0.5406058
-0.57517475,-8.863015,-0.96490574,1.7420554,0.8134386,0.6162373
0.51475596,-9.227023,-0.8452646,1.4874648,0.48321635,0.6673685
0.40947178,-9.186345,-1.2690933,1.3862677,0.5194343,0.68867314
0.5458627,-8.863015,-0.7612167,1.4459207,0.61850095,0.74300003
0.9029915,-8.697611,0.005084748,1.5151608,0.5428694,0.71423876
0.7088737,-8.970692,0.41964126,1.5417917,0.27123496,0.6215635
-0.41455653,-10.5589285,-1.4201403,1.4267465,0.17762761,0.46510738
-0.63978094,-11.131411,-1.5541383,0.9038502,0.36497545,0.40865
0.13160525,-12.484851,-0.50009996,0.48108587,0.6856106,0.45019412
-0.26859435,-13.109976,-2.4622145,0.3916063,0.9262201,0.2563217
-0.24945176,-12.482458,-2.3015962,0.17216828,1.1531148,0.21264714
3.652943,-13.960625,1.2532408,-0.30172727,0.3788235,0.2467346
4.56072,-14.590535,-0.6966105,-0.85764575,-0.33687994,-0.2836183
0.44057846,-14.51875,-1.4440684,-1.6766768,-0.73620915,-0.6820154
-5.2103715,-12.824931,-2.0644078,-2.4530985,-0.41983497,-0.5744269
-5.6057854,-14.705391,4.793721,-3.0154083,0.011451255,-0.5936011
-5.2031927,-16.439888,3.2775688,-2.7736006,0.3372794,-0.83740634
-5.8860445,-16.403996,-3.6167514,-2.6361854,0.64832747,-1.0621705
-5.7134624,-13.919947,-3.0729825,-2.5339231,1.9796025,-1.0717576
-1.8664017,-12.444173,6.908976,-2.1377895,1.6941199,-0.8491239
2.5558336,-9.294023,-0.2533401,-2.0792017,-0.45498765,-1.275217
2.5438695,-7.6340017,2.4125633,-2.3433795,-0.8768199,-1.2358035
0.799801,-6.4145594,1.21017,-2.0728104,-1.8278067,-1.1921289
-1.1883355,-4.9606204,1.5646069,-1.9439172,-1.9897221,-1.1079755
-3.4280176,-3.6023946,1.9049859,-1.7011771,-2.4135518,-0.8331454
-4.6139603,-2.198705,1.7419748,-1.1931942,-2.3219416,-0.6212972
-4.240082,-1.9495523,0.8246265,-0.59892726,-2.020614,-0.4551208
-2.9180472,-3.6574295,-0.28235307,0.2179733,-1.5158266,-0.30705342
-1.2696915,-4.4312086,-1.3169497,0.8516538,-1.0662982,-0.21970432
-0.56560344,-3.6933217,-3.784548,1.4299421,-0.73514396,-0.17602976
-0.66370916,-3.714857,-6.256633,1.8963811,-0.5647067,-0.19946489
0.5243273,-14.765511,-13.316058,1.5449873,-1.0929291,0.13595037
6.3861446,-27.107092,-19.340887,-0.87788516,-0.286814,-0.4029244
1.1641082,-17.838793,-7.5000033,-2.5136836,-0.987471,-1.4018466
-0.7716853,0.6472585,-8.59472,-1.2560428,-1.5616316,-1.3327397
-3.138187,2.228316,-2.440679,-0.30172727,-1.5467184,-0.506252
-3.1863425,-12.655041,-4.6301117,-0.25272653,-1.5286094,-0.15685557
1.5281163,-40.481174,-6.884151,-1.3879986,1.803839,-1.3890638
-8.542676,3.3565319,4.700401,-0.9556472,-0.008788172,-0.9982565
-13.352848,6.3125653,-9.253345,0.8186316,-1.7361966,0.81756634
1.8681962,-10.261919,9.805189,2.2351253,3.2363112,0.8058488
0.7399804,-23.52085,0.8246265,1.6589673,3.1159399,0.55019283
5.0662036,-15.04577,-0.28235307,2.0764055,0.3117138,-0.11224893
-2.103291,-6.402595,-2.524428,2.2329948,1.0295477,0.030492295
-4.7623153,-5.0276194,-0.81655073,2.1360586,1.2820079,0.6524552
-2.2854447,-8.263912,0.35503507,2.4799957,1.4832039,1.2744181
1.7820547,-10.956436,2.3982065,2.614215,1.0561786,1.1519164
3.2650065,-10.613963,1.4976078,2.2372556,-0.01837527,0.7920008
2.2564318,-9.5048895,0.3789633,1.8218148,-0.4730966,0.5768237
-1.2242279,-7.993224,-1.6884354,1.648315,-0.6403382,0.31917045
-3.2413774,-7.7754774,-1.721935,1.6568369,0.38947582,0.49053982
-1.5499508,-8.908479,-0.026021946,1.520487,0.61424,0.6939993
-0.15583257,-9.404391,1.2843475,1.3372669,0.362845,0.7515219
0.55782676,-8.496315,0.34307095,1.3915938,0.35219267,0.6556509
0.011665011,-8.263912,-0.6439684,1.4139637,0.37349734,0.5981283
-0.16779669,-9.691829,-0.83090764,1.4373988,0.1968018,0.6354115
0.2727818,-10.022338,-0.7396813,1.2467221,0.26164785,0.601324
-0.057726845,-11.19841,-1.7865412,0.94859,0.3106486,0.55338854
1.0489537,-12.369996,-0.89312106,0.5714975,0.78148156,0.42356327
0.7304091,-12.563814,0.6305088,0.32236615,0.9358072,0.29680055
-1.3441681,-13.033406,-1.9950159,0.2627131,0.62915325,0.12849373
-0.6086743,-12.049058,-2.7089744,-0.044074018,1.0284824,0.18069015
3.976273,-13.733007,0.7812566,-0.597862,0.61637044,0.08801488
3.8398821,-15.47917,1.2125629,-1.3059757,0.36071452,-0.53075236
-1.521237,-14.5666065,-0.17198412,-1.8556359,-0.42516112,-0.8331454
-6.621239,-12.61197,-0.37328035,-2.70223,-0.06311506,-0.78947085
-4.395914,-14.180764,1.971985,-2.8162098,0.57163066,-0.72142905
-1.4733806,-15.546468,2.053341,-2.642577,0.9091764,-0.886407
-2.7287152,-15.124733,-0.89072824,-2.3029006,0.92408967,-1.1239539
-5.025825,-15.067305,-2.4143581,-2.3295314,1.2489858,-1.197455
-2.8220353,-12.422638,4.307679,-2.012092,0.5897396,-1.0025175
1.1015958,-9.895219,1.0881361,-1.8535055,-0.2260957,-1.2283468
0.8333005,-8.376674,2.7146573,-2.1005063,-0.6765561,-1.205977
-0.60628146,-7.2580295,1.6510476,-2.1644204,-1.7031745,-1.1047798
-1.6363916,-6.7334027,1.3636098,-2.0461795,-1.8917207,-1.1154321
-2.7047868,-5.0682974,1.9097716,-1.898112,-2.066419,-1.0451268
-2.7741787,-2.9676983,2.1804597,-1.5275441,-2.327268,-0.8821461
-2.3790638,-2.3207388,0.4459623,-0.87042856,-2.1015716,-0.59892726
-2.2447667,-2.7520452,-0.2533401,0.011318101,-1.5009134,-0.3837502
-1.1859428,-2.7185457,-1.5086746,0.76217425,-1.1696259,-0.20905198
-0.6230312,-2.6850462,-4.3737807,1.474682,-0.904516,-0.03874785
-0.33559337,-4.0815573,-10.120443,2.0625575,-0.94819057,-0.03555215
0.6873383,-13.366307,-18.188742,1.4054419,-0.8832113,0.19666864
7.016354,-27.71068,-14.710475,-1.5009134,-0.77988374,-0.4647079
1.4754742,-11.612967,-6.227919,-1.8140918,-1.338998,-1.490261
-2.472384,1.8113668,-9.397213,-1.2528472,-1.8128935,-0.7086463
-2.4029922,-9.109775,5.203492,-0.4966649,-0.16324696,-0.62662333
-6.087042,-27.65086,-14.204991,-0.73301345,0.6046529,-0.37629357
-5.852246,-3.9113677,12.040086,-0.86403716,0.2765611,-0.3517932
-8.674281,1.3154542,-5.861219,0.82076204,-0.7031869,0.40865
1.0489537,-9.246166,11.554043,2.4853218,2.847501,0.5448667
1.2167503,-20.044975,1.0184451,2.0167525,2.4321933,0.42356327
3.6338003,-15.0170555,0.58504516,2.2585604,0.6067834,0.1210371
-1.8254246,-7.154839,-2.0572293,2.1328628,0.6983934,0.32343137
-4.870291,-5.7894344,-0.011665011,2.1531022,0.54819554,0.84313196
-4.1443686,-8.165807,-0.5841478,2.2979739,0.21171506,1.1891996
0.09571291,-9.54796,0.4962116,2.1552327,0.080691405,0.980547
1.8131614,-9.715757,0.046061836,2.0018392,0.0838871,0.65352046
-0.5273183,-8.199306,-2.5818555,1.9240772,0.24899822,0.37030163
-0.7642077,-8.894122,-2.0237298,1.7250117,0.7143719,0.5065183
0.04546363,-9.078369,-1.9232312,1.5630963,0.8347432,0.6119764
1.0322039,-8.575577,-0.11216356,1.3947895,0.8443303,0.6663033
1.0322039,-7.792227,0.8844471,1.39692,0.53754324,0.6961298
-0.34516466,-8.16102,0.73100734,1.502378,0.11051793,0.71423876
-0.9343972,-9.179167,-0.10977074,1.5226175,-0.054593194,0.7398043
0.3711866,-10.28824,-1.8753748,1.4789429,0.20745413,0.62688965
0.19142582,-11.399706,-2.1074786,1.250983,0.532217,0.44806364
0.4668995,-12.621541,-1.8080766,0.75684804,0.5865439,0.34473604
0.10767702,-12.197413,-1.4249259,0.38947582,0.6813497,0.26803926
-0.7618149,-12.197413,-2.6225336,0.11997187,1.0210259,0.25206077
1.4515461,-13.026227,-0.92183495,-0.11744194,0.88787174,0.34154034
6.0173507,-15.991832,1.2699906,-0.8256887,0.07536524,0.016644266
4.3262234,-17.443678,0.3574279,-1.3507155,0.04127778,-0.647928
-7.878967,-12.9353,-4.584648,-2.3998368,-0.46777046,-0.9172988
-7.9722867,-12.544672,-0.2727818,-3.0271258,-0.14300753,-0.6319495
-4.031906,-14.820545,6.52104,-3.0335174,0.7292852,-0.70118964
-2.652145,-17.647066,-0.4426722,-2.7736006,0.582283,-0.8565805
-2.9132617,-16.794325,-5.1140604,-2.5605538,1.4279449,-1.2571081
-4.7431726,-13.203595,1.9671993,-2.1580288,2.431128,-1.4529779
-1.1356934,-11.938689,3.6655052,-1.504109,-0.08655018,-1.5243485
-0.07926225,-8.290234,-0.22701904,-2.1409853,-0.3782909,-1.5744144
0.53389853,-7.056733,2.1011975,-2.1942468,-0.92582065,-1.3156959
0.0044865427,-5.307879,1.5550356,-2.1835945,-2.121811,-1.233673
-1.2984054,-4.246662,2.7146573,-2.1324635,-2.1686814,-1.0579095
-2.6183462,-2.9676983,2.9853454,-1.8385922,-2.281463,-0.872559
-2.9443684,-2.387738,1.5574285,-1.3656287,-2.460422,-0.73740757
-2.759822,-2.2082763,0.695115,-0.43381613,-1.8214153,-0.56483984
-2.4005992,-2.9123642,-0.44027936,0.5544538,-1.2718883,-0.39120683
-1.4015958,-2.5794628,-2.0045872,1.4160942,-0.8256887,-0.21011722
-0.6158527,-2.716153,-5.003691,2.0817316,-0.9172988,0.009187635
0.6753742,-5.1499524,-10.6307125,2.3246047,-1.5126309,0.24460414
4.9322057,-22.644178,-21.954447,0.30106148,-0.52529305,0.3085181
4.436293,-27.044878,-8.510672,-2.2666826,-0.61051166,-1.050453
0.75673014,-8.017152,-7.4733834,-1.4433907,-1.2069091,-1.6255456
-2.446063,6.317351,-3.8635113,-0.72875255,-1.8214153,-0.37948927
-0.07686943,-4.5678983,8.236095,0.044340324,-1.3592373,-0.030225987
-4.9396834,-29.389845,-17.671295,0.37669304,1.104114,-0.39653298
-2.8962128,-33.17469,-0.5841478,-2.460555,0.41291094,-0.4316857
-12.650853,5.0333023,-1.558924,0.4789554,-1.5764117,-0.41357672
-1.3369896,-0.13848461,2.1083758,1.2999837,1.3491176,0.7504567
0.42861435,-12.218948,8.57139,2.5534966,3.2608113,0.42249805
3.487539,-20.955444,2.9685955,2.1765373,1.4045098,0.17216828
2.091028,-14.26242,-0.9553344,2.1776025,0.41610664,0.08908011
-4.582854,-6.3978095,-0.60329044,1.9581646,0.298931,0.4841484
-6.6092753,-6.4675007,-1.1566306,2.1776025,0.035951614,1.1039809
-2.8555348,-8.151449,-0.6655038,2.1499066,0.33621418,1.0848067
2.1942184,-10.063016,1.2340983,2.1392543,0.4885425,0.8090445
1.425225,-9.277272,-0.28953153,2.0306005,0.46191168,0.3372794
-0.44805604,-8.913264,-1.2475579,1.7452512,0.3532579,0.32023567
-0.19172491,-9.138489,-1.1087742,1.5588354,0.7729597,0.47349608
0.71365935,-8.479566,-1.4608182,1.4331379,0.9230244,0.5480624
1.274178,-8.012366,0.20877378,1.2840053,0.77509016,0.5746932
0.45972106,-8.757432,0.613759,1.388398,0.2095846,0.5171706
-0.8219346,-9.440284,-0.25094727,1.4906604,0.16804051,0.523562
-1.5690935,-9.215059,-0.7636095,1.456573,0.33301848,0.58641076
-2.103291,-9.699007,-0.23419751,1.2211565,0.34367082,0.7163692
-0.110368945,-11.440384,-1.7243278,1.0114387,0.285083,0.7376739
2.05035,-11.893226,-1.5517455,0.81756634,0.6856106,0.5384753
1.3941183,-11.866905,0.32153556,0.5439346,0.95285094,0.3106486
0.43818563,-11.8334055,-0.7899306,0.38414967,0.6813497,0.22542994
2.2636101,-13.857434,-0.42831525,-0.06311506,0.76763356,0.14447223
4.8242297,-14.51875,0.51056856,-0.42422906,0.21704122,-0.13674928
3.1929228,-14.698213,0.58504516,-1.1537805,-0.038614698,-0.6841459
-5.3566327,-12.925729,-4.0073795,-1.860962,-0.44113964,-0.9716257
-8.355737,-12.041581,-2.5818555,-2.6894472,0.3106486,-0.6415366
-2.8842485,-15.349957,6.235995,-2.8375144,0.21917169,-0.51157814
-2.1083758,-18.377775,0.86530447,-2.7182083,0.5599131,-0.83740634
-5.6560345,-17.544176,-2.914757,-2.4179459,2.3150177,-1.2869346
-6.7483582,-15.170197,0.04127619,-2.6042285,0.9294158,-0.9077117
-0.96789676,-12.72204,3.4980075,-1.9417866,0.33514893,-1.0153003
0.28713873,-10.079765,0.24227329,-2.1814642,0.17230144,-1.3220873
-0.2542374,-7.18116,2.676073,-2.2059643,-0.15365987,-1.1441934
-0.2204388,-6.318846,2.9395826,-2.1558986,-1.3528459,-0.97695184
-1.006182,-4.6707897,2.8893332,-2.1367242,-1.9737437,-0.9812128
-2.0267208,-3.1399815,2.6832514,-2.07068,-2.0610929,-0.9716257
-3.5527434,-2.821437,2.8677979,-1.5776101,-2.2569625,-0.8491239
-2.9659038,-1.9184456,1.4090735,-0.7266221,-1.669087,-0.7065158
-2.350051,-1.422533,-0.7683952,0.3053224,-0.97788393,-0.49240395
-1.6292131,-0.85483587,-1.5230316,0.9517857,-0.5242278,-0.32409716
-0.5919245,-0.64636123,-2.8334012,1.6696196,-0.9672316,0.08375394
1.0537393,-4.1030927,-7.8903327,1.859098,-1.3997161,0.29786578
2.9823544,-16.686647,-18.310776,0.49280342,-0.8161017,0.35858408
4.048357,-27.12384,-13.115061,-1.618089,-0.48800987,-0.36883694
-0.34516466,-11.46192,-7.921439,-1.119693,-0.52635825,-1.2826737
-0.36191443,2.5803602,-6.798009,-0.66284126,-1.3549764,-0.76284
-1.5044873,-4.4312086,-2.5292134,-0.30811864,-1.6019773,-0.09413997
-4.575675,-23.619253,-4.9749775,0.30958334,-0.47203138,-0.1335536
-1.7153547,-31.074093,-6.2901325,-2.6990342,0.7931991,-0.4348814
-13.352848,9.045767,8.621938,0.041144624,-1.2324746,-0.38588065
-6.9352975,5.675476,-8.381459,0.7398043,-1.0939943,0.8655018
3.068496,-12.829717,11.458032,2.807022,3.491834,0.3756278
3.434897,-24.064617,1.5071791,1.9389904,2.718608,0.18814678
6.0747786,-18.473787,0.33349967,1.8388585,-1.2452574,-0.32516238
-2.32373,-6.853044,-2.71376,2.1126235,-1.2218223,-0.2229
-9.376275,-3.9472601,-1.9591235,2.215951,1.8560354,1.0922633
-8.89472,-7.133303,0.81236327,2.3246047,1.0231563,1.6749458
-1.1620145,-10.714761,2.6473591,2.526866,1.5939881,0.8015879
3.1929228,-12.000903,3.0403802,2.1403193,0.24260682,0.5001269
0.43100718,-9.116954,-1.2236297,1.886794,-0.18774731,0.23288657
-2.2088745,-7.7754774,-2.2130618,1.8260757,0.5247604,0.3532579
-1.7727824,-7.724929,-1.2403795,1.7653574,0.9358072,0.5299534
-0.4336991,-7.7536426,0.5057829,1.5673572,1.0934618,0.6705642
-0.017048862,-8.16102,1.7706888,1.484269,0.84219986,0.7163692
-0.39541394,-9.059227,0.59700924,1.5449873,0.6611102,0.68228173
-0.95832545,-9.37807,-0.9026923,1.5897272,0.6248923,0.6545857
-0.4121637,-9.821041,-1.8705891,1.3404626,0.3117138,0.65671617
1.1473584,-11.114661,-1.3674982,1.0700265,0.6270228,0.5448667
0.7328019,-12.061023,-1.7338991,0.79626167,0.9198287,0.36177978
1.329213,-12.089736,-0.77796644,0.43847653,0.80278623,0.31277904
1.2071791,-12.104094,-1.0657034,0.17003782,0.5886744,0.28614822
1.6334006,-13.687544,-2.021337,0.027296597,0.38308442,0.10612384
2.1484556,-14.765511,-0.08823533,-0.40718532,0.22769356,-0.11224893
0.62512493,-14.545072,0.30957142,-0.8043841,0.014646954,-0.43914232
-0.99900347,-13.548461,0.12023934,-1.5733491,-0.2644441,-0.45618606
-6.0415783,-12.187842,-2.548356,-2.615946,0.21810646,-0.48494732
-3.042474,-13.840684,2.800799,-2.6692076,0.5982615,-0.5232957
-1.4877375,-15.757036,3.6367912,-2.7704048,1.0274173,-0.8437977
-2.934797,-17.29263,1.21017,-2.281596,1.0657656,-1.2858694
-5.2199426,-16.291233,-1.654936,-2.153768,1.140332,-1.5573707
-3.9598224,-14.66232,3.991228,-2.0216792,0.71650237,-1.1836071
-0.26620153,-12.525529,0.39571303,-1.6670897,-0.13768137,-1.5200875
0.67776704,-8.417352,0.9849456,-2.0951803,-0.3059882,-1.618089
-2.99E-04,-6.946364,1.8113668,-2.2837265,-1.037537,-1.2613691
0.023629123,-6.606284,2.8989046,-2.2570956,-2.2292664,-0.9790823
-2.5561328,-4.1461635,2.228316,-2.2570956,-2.369877,-0.73101616
-3.6412778,-3.3843486,3.2102706,-2.153768,-2.2399187,-0.6095796
-4.031906,-2.1556342,1.3417753,-1.7906567,-2.396508,-0.4039896
-3.3346975,-2.1915264,0.33349967,-0.92262495,-1.7489794,-0.21224768
-2.0602202,-2.3949163,-0.15284155,0.16790736,-1.0961248,-0.12183603
-0.85064846,-2.1003,-1.422533,0.89852405,-0.9661664,-0.007856093
-0.72352976,-2.1026928,-3.676572,1.6685544,-1.037537,0.18069015
-0.43609193,-5.506782,-9.16481,2.0753403,-1.2729535,0.23821273
1.288535,-15.282958,-19.220945,1.2840053,-1.1504517,0.34367082
4.206283,-30.659536,-15.503098,-1.8630925,-0.46031383,-0.45299035
0.6969096,-13.431212,-6.448358,-1.9087645,-0.8320801,-1.4934567
-2.5058835,4.556832,-6.7118673,-1.1527153,-1.4231514,-0.86190665
-4.6546383,-3.3843486,-2.6608188,-0.72875255,-2.1612246,-0.012117025
-0.625424,-21.465714,-5.3294144,-0.10359391,-0.890668,-0.29214016
-4.6354957,-23.569004,-1.0800604,-1.2910625,0.9006545,-0.5360785
-13.007683,4.0824547,3.4331024,0.23182134,-1.3603026,-0.17496452
-1.7033906,-4.0384865,-0.0044865427,1.5354003,1.263899,0.7057169
-0.9798609,-14.58575,7.8984084,2.3373876,3.4481592,0.4809527
3.298506,-19.37678,1.3369896,1.7941188,2.3203437,0.12955897
2.1918256,-12.22852,-1.5062819,2.133928,0.91130686,-0.29427063
-2.8890343,-5.9141603,-2.0907288,2.0519052,0.94965523,0.11890664
-5.3350973,-5.983552,-1.6716857,2.1094277,0.69306725,0.7035864
-3.2246277,-9.068798,-0.9912268,2.352301,0.9773513,1.0796137
0.637089,-10.451251,0.9346963,2.3501704,0.7431332,0.89213264
2.6539395,-9.730114,1.3202399,2.1286018,0.12756166,0.51823586
1.7006987,-8.76461,-0.2656033,1.9389904,-0.1419423,0.24140844
-1.3992031,-8.692825,-1.9710877,1.6387279,0.12649642,0.2595174
-2.0865414,-9.020942,-1.5086746,1.5630963,0.5215647,0.32662708
-1.4614165,-8.839087,-0.104985096,1.5428569,0.72076327,0.4969312
-0.29012975,-8.913264,0.62093747,1.4267465,0.45445505,0.55658424
0.22492532,-9.128918,1.0663016,1.46616,0.38414967,0.5981283
0.16271193,-9.610174,0.80757767,1.6089014,0.48002064,0.56297565
-0.599103,-9.421141,-0.11934203,1.5993142,0.31917045,0.5288882
-1.0037891,-9.222238,-1.6094723,1.3979852,0.21384554,0.5352796
-0.55363935,-10.1084795,-2.6249263,1.1488538,0.25219393,0.5746932
1.6959131,-11.720643,-1.1350952,0.72063017,0.74526364,0.50545305
0.14117654,-11.938689,-0.033200413,0.47682494,0.9091764,0.17962492
-2.1275184,-11.584252,-2.3805594,0.38734534,0.71650237,0.05286219
-0.5703891,-12.046665,-3.1902308,0.030492295,0.92195916,0.27336544
5.2363935,-14.964114,1.7563318,-0.6415366,0.41610664,0.072036386
3.6577284,-16.327425,1.1599208,-1.1623024,0.18508424,-0.5435352
-4.913362,-14.123337,-0.9720842,-2.0355272,-0.48055324,-0.90558124
-8.027621,-12.600006,0.32632118,-2.8609495,0.050864875,-0.6649717
-4.4341993,-15.527326,4.3124647,-3.0175388,0.90491545,-0.6010577
-2.539383,-17.683258,0.6257231,-2.8502972,1.236203,-0.7979927
-3.7325041,-17.551353,-2.2345972,-2.511553,1.3384653,-1.1729547
-5.5337014,-15.328422,-2.2968106,-2.4339242,1.7228813,-1.2198249
-2.4867408,-12.748361,4.8849473,-1.8215485,1.0540481,-1.0888013
-0.026620151,-9.310772,0.36699918,-2.0270052,0.13075735,-1.5744144
0.17706887,-6.5847487,3.3613176,-2.5946414,-0.40705216,-1.1814766
-0.029012974,-6.02423,1.7802601,-2.6819904,-1.9737437,-1.0238221
-0.9200403,-5.3222356,1.9528424,-2.5722713,-2.034462,-0.9268859
-2.3886352,-3.85394,2.4655046,-2.3625536,-2.1569638,-0.7596443
-3.6029928,-2.0141585,1.6247265,-1.9140906,-2.3038328,-0.62981904
-2.7813573,-1.2427722,0.4459623,-0.8437977,-1.7521752,-0.5126434
-1.6244274,-1.6573287,-0.15284155,0.29573533,-1.1813434,-0.34007564
-0.70199436,-2.1361923,-1.4033905,1.1105055,-1.037537,-0.18774731
-0.7402795,-2.4885356,-5.102096,1.9294033,-1.0801463,0.16258119
0.28953153,-6.9320073,-10.295419,1.7409903,-1.1035814,0.15938549
0.13160525,-15.58236,-16.648363,0.5714975,-0.77988374,0.14660269
2.3042881,-22.153051,-14.176278,-0.8331454,-0.840602,-0.22929141
-0.44805604,-11.957832,-7.1452675,-1.3251499,-0.8320801,-1.2315426
-1.332204,2.283351,-5.990731,-1.0408658,-1.21117,-0.7363423
-3.9598224,1.1359925,-7.279565,-0.6234276,-1.5520445,-0.18668209
-3.4447672,-22.835903,-2.8692935,0.6684337,-0.9545819,-0.07709624
-3.7683966,-28.949266,-1.9447666,-1.9076992,1.5971838,-0.8011884
-9.752248,4.170989,12.006586,-0.6223624,-0.67122996,-0.4902735
-6.7962146,3.3613176,-7.3489566,0.9358072,-0.7436658,0.8900022
0.9843474,-13.347165,8.396714,2.673868,3.4769206,0.46830305
4.2302113,-22.39981,1.4641083,2.252169,2.581326,0.07416685
3.8901315,-16.796719,0.36699918,2.1786678,0.53434753,-0.2644441
-2.5465615,-6.6565337,-1.5975082,2.0029044,0.45871598,-0.011051793
-6.532705,-5.293522,-0.52163535,2.0295353,0.27230018,0.88148034
-5.0859447,-8.046165,-0.4642076,2.2148857,0.34367082,1.0922633
-0.6445666,-9.646365,0.73100734,2.2084944,0.37456256,0.8260882
2.1149561,-9.988838,1.4736797,2.0987754,-0.0023967742,0.5406058
0.541077,-8.731111,0.06999006,1.8750764,-0.1579208,0.32662708
-1.4925231,-8.872586,-2.018944,1.7590991,0.14886631,0.3500622
-1.2792628,-9.464211,-1.7578273,1.6962504,0.4278242,0.40012816
-0.802792,-9.37807,-1.5278172,1.4640297,0.61956614,0.48521364
-0.10079765,-9.203095,-0.04516453,1.319158,0.6515232,0.5065183
-0.0529412,-8.34796,0.3789633,1.2286131,0.41610664,0.47243086
-0.49112684,-8.896515,0.007477571,1.2563092,0.330888,0.50545305
-0.42891344,-9.624531,-0.86919284,1.4033114,0.2255631,0.48627886
-0.1797608,-10.678569,-1.3890336,1.4491163,0.24686775,0.4075848
-0.6948159,-10.664212,-1.3387842,1.2584397,0.28295252,0.33834463
0.016450657,-11.845369,-1.8487546,0.8111749,0.37030163,0.42356327
0.78783685,-12.863516,-0.31106696,0.3564536,0.6472622,0.38628012
-1.1476575,-12.022438,-1.681257,0.29999626,0.8176995,0.19560342
-0.8961121,-12.082558,-2.1532412,0.15405932,0.9848079,0.19453818
3.0756743,-14.135301,0.6879365,-0.4029244,0.24473728,0.044340324
1.6767704,-14.353347,-0.63200426,-0.85871094,0.14034446,-0.4061201
-2.7406793,-13.452748,-0.4642076,-1.6532416,-0.15579033,-0.6585803
-5.799604,-12.515958,-1.829612,-2.6031632,0.2818873,-0.5467309
-4.1611185,-14.763118,3.8333018,-2.8449712,0.8400694,-0.6063839
-3.0783663,-16.636398,3.354139,-2.7608178,0.9411334,-0.77775323
-4.5804605,-15.843477,-1.4919249,-2.3891845,1.1477885,-1.1356716
-7.0525455,-14.123337,-2.7233312,-2.3007703,1.8645573,-1.1931942
-3.0592237,-12.621541,3.7157545,-1.8108962,1.644054,-0.9950608
1.0896316,-11.265708,1.4401802,-1.4465865,0.4118457,-1.4519126
1.4132608,-7.07109,2.5229323,-2.1068978,0.028494984,-1.4348689
